ID,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
15606,20140506,483500,4.0,2.5,2740,45732,2.0,0,0,3,8,2740,0,1995,0,98077
15607,20140801,190000,3.0,1.75,1350,7370,1.0,0,0,4,6,1350,0,1912,0,98118
15608,20150318,300000,3.0,1.75,1350,7370,1.0,0,0,4,6,1350,0,1912,0,98118
15609,20140521,540000,3.0,2.0,1470,1691,2.0,0,0,3,8,1000,470,2007,0,98115
15610,20150211,140000,3.0,1.75,1270,8991,2.0,0,0,3,7,1270,0,1981,0,98042
15611,20150413,275000,4.0,1.75,1680,19405,1.0,0,0,4,7,1560,120,1959,0,98055
15612,20140825,370000,3.0,2.75,2120,7650,1.0,0,0,4,7,2120,0,1958,0,98056
15613,20150325,227000,2.0,1.0,1040,9100,1.0,0,0,4,7,1040,0,1937,0,98133
15614,20150128,312000,4.0,1.0,1730,8706,1.0,0,0,4,7,1010,720,1962,0,98058
15615,20141003,260000,2.0,1.0,1410,5650,1.5,0,0,3,6,1410,0,1918,0,98118
15616,20140710,797000,3.0,2.5,1370,1911,2.0,0,0,3,9,1370,0,1907,2011,98109
15617,20141017,640000,6.0,2.0,2840,228690,1.5,0,0,3,6,2720,120,1948,0,98019
15618,20150213,605000,4.0,1.75,3280,35160,1.0,0,0,3,7,2080,1200,1976,0,98053
15619,20150302,329950,3.0,2.25,2070,7995,1.0,0,0,3,7,1350,720,1987,0,98031
15620,20141212,180000,2.0,1.0,960,87991,1.5,0,0,3,5,960,0,1946,0,98014
15621,20140813,220000,3.0,2.25,1470,7518,1.0,0,0,3,7,1160,310,1985,0,98003
15622,20140702,723000,4.0,2.25,2430,4748,1.5,0,0,3,8,1630,800,1928,0,98116
15623,20150116,375000,3.0,1.75,1430,8412,1.0,0,0,4,7,1070,360,1928,0,98125
15624,20150126,388000,3.0,1.75,1760,9277,1.0,0,0,4,7,1760,0,1962,0,98146
15625,20141031,249950,5.0,2.0,1730,7375,1.0,0,0,4,6,1730,0,1944,0,98178
15626,20141106,390000,5.0,1.75,2290,7900,1.0,0,0,4,7,1190,1100,1965,0,98133
15627,20140917,705000,4.0,1.75,1690,11739,1.0,0,0,4,8,1690,0,1959,0,98040
15628,20140623,590000,4.0,2.5,3220,7875,1.5,0,0,4,8,3220,0,1966,0,98008
15629,20141010,292000,4.0,1.75,2130,11097,1.0,0,0,3,7,1370,760,1952,0,98166
15630,20140805,506000,3.0,2.5,2100,213008,1.0,0,0,3,8,2100,0,1990,0,98092
15631,20140604,907500,4.0,2.5,2770,8642,2.0,0,0,4,9,2770,0,1987,0,98007
15632,20140702,2271150,4.0,3.25,4040,18916,1.0,0,0,4,9,4040,0,1954,0,98039
15633,20141014,319500,4.0,2.75,2500,5100,1.5,0,0,4,7,1420,1080,1907,0,98108
15634,20150223,265000,5.0,1.75,1580,5292,1.0,0,0,3,6,980,600,1913,0,98118
15635,20140605,237000,3.0,1.0,1130,10650,1.0,0,0,3,7,1130,0,1954,0,98188
15636,20140910,235000,5.0,1.0,1500,9282,1.5,0,0,5,6,1500,0,1966,0,98168
15637,20150330,740000,4.0,2.25,2230,6000,1.5,0,2,3,8,1810,420,1928,0,98199
15638,20140709,359000,3.0,1.5,1550,4980,1.0,0,0,3,7,1080,470,1978,0,98133
15639,20150213,334950,4.0,2.5,2230,5500,2.0,0,0,3,7,2230,0,1999,0,98038
15640,20140929,259950,2.0,1.0,790,8100,1.0,0,0,3,6,790,0,1947,0,98125
15641,20140514,253000,4.0,2.5,2230,4541,2.0,0,0,3,7,2230,0,2006,0,98042
15642,20140612,561000,3.0,2.25,1710,4140,2.0,0,0,3,8,1710,0,2004,0,98029
15643,20150325,455000,2.0,1.5,1260,5100,1.0,0,0,3,7,1260,0,1941,0,98115
15644,20150406,675000,4.0,2.5,2420,18470,1.0,0,0,3,8,920,1500,1968,0,98005
15645,20140626,267000,3.0,1.5,1090,8160,1.0,0,0,3,7,1090,0,1967,2014,98058
15646,20141106,368000,4.0,2.5,2689,5724,2.0,0,0,3,9,2689,0,2006,0,98030
15647,20141123,599995,3.0,1.0,1620,3000,1.5,0,0,5,7,1620,0,1928,0,98103
15648,20140917,342500,3.0,1.0,940,10500,1.0,0,0,4,7,940,0,1966,0,98034
15649,20141118,252000,4.0,1.75,1940,13370,1.0,0,0,4,8,1940,0,1974,0,98023
15650,20140716,247200,3.0,1.0,1590,11200,1.0,0,0,4,7,1590,0,1961,0,98092
15651,20140506,910000,3.0,3.5,3020,4082,2.0,0,0,3,9,2080,940,1954,2004,98199
15652,20150105,419950,4.0,1.75,1870,16549,1.0,0,0,3,8,1870,0,1969,0,98072
15653,20150226,160000,3.0,1.0,880,8976,1.0,0,0,4,6,880,0,1966,0,98023
15654,20140922,799950,4.0,3.5,3030,5494,3.0,0,0,3,9,3030,0,2014,0,98052
15655,20140617,400000,3.0,2.25,2140,11266,2.0,0,0,3,7,2140,0,1986,0,98019
15656,20140505,210000,5.0,2.0,2050,10200,1.0,0,0,3,6,1430,620,1956,0,98198
15657,20150313,475000,5.0,2.0,2050,10200,1.0,0,0,3,6,1430,620,1956,0,98198
15658,20150504,355900,3.0,2.5,2090,3821,2.0,0,0,3,7,2090,0,2008,0,98038
15659,20150120,420000,3.0,2.25,2520,26943,1.0,0,0,3,7,1760,760,1977,0,98028
15660,20140825,710000,4.0,2.5,2630,8580,1.0,0,0,4,9,1700,930,1977,0,98005
15661,20150407,518000,4.0,1.75,2560,15000,1.0,0,0,3,7,1880,680,1974,0,98075
15662,20141016,375000,3.0,1.0,1200,5404,1.0,0,0,3,6,1200,0,1937,0,98117
15663,20141107,185000,3.0,1.5,1010,7755,1.0,0,0,3,6,1010,0,1953,0,98148
15664,20140829,402000,3.0,2.5,1520,3425,2.0,0,0,3,7,1520,0,1986,0,98052
15665,20140829,585000,3.0,1.75,2170,153767,1.0,0,0,3,7,2170,0,1976,0,98042
15666,20150122,500000,4.0,2.0,1980,4500,2.0,0,0,4,7,1980,0,1910,0,98107
15667,20141223,1715000,4.0,2.5,3070,7207,2.0,0,0,4,10,2670,400,1927,0,98112
15668,20141001,1680000,5.0,3.5,5170,7197,3.0,1,4,3,11,3520,1650,1998,0,98155
15669,20150212,570000,2.0,2.0,1140,690,2.0,0,0,3,8,760,380,2014,0,98112
15670,20140814,680000,8.0,2.75,2530,4800,2.0,0,0,4,7,1390,1140,1901,0,98112
15671,20141209,345000,3.0,2.25,1690,14615,2.0,0,0,4,7,1690,0,1979,0,98045
15672,20150422,355000,4.0,2.5,2150,3600,2.0,0,0,3,7,2150,0,2010,0,98038
15673,20140922,390000,3.0,1.5,1180,7700,1.0,0,0,4,7,1180,0,1959,0,98007
15674,20150428,128000,3.0,1.0,1400,9690,1.0,0,0,3,7,1400,0,1969,0,98023
15675,20140826,448500,3.0,1.75,1300,4800,2.0,0,1,4,7,1300,0,1912,0,98136
15676,20141109,346000,3.0,1.75,1590,9636,1.5,0,0,4,6,1590,0,1953,0,98155
15677,20140903,779000,3.0,1.75,1990,5600,1.0,0,1,3,8,1330,660,1941,0,98199
15678,20150203,335000,3.0,1.75,1510,9720,1.0,0,0,3,7,1510,0,1948,1976,98028
15679,20140911,1850000,4.0,3.25,2910,1880,2.0,0,3,5,9,1830,1080,1914,0,98122
15680,20150218,799990,3.0,2.5,2850,21780,2.0,0,0,3,10,2850,0,1994,0,98053
15681,20141010,1075000,3.0,2.5,2830,56628,2.0,0,0,3,11,2830,0,2001,0,98011
15682,20140822,371000,2.0,1.5,1110,1189,3.0,0,0,3,8,1110,0,2000,0,98107
15683,20141027,620000,4.0,2.5,1900,9775,1.0,0,0,5,7,1900,0,1967,0,98033
15684,20140515,343000,4.0,1.75,2290,10290,1.0,0,0,3,7,1340,950,1960,0,98146
15685,20141014,265000,3.0,1.0,1010,14948,1.0,0,0,5,6,1010,0,1969,0,98059
15686,20140804,1000000,5.0,2.5,4670,15857,2.0,0,0,3,11,4670,0,1998,0,98074
15687,20141006,825000,3.0,2.5,3400,38400,1.0,0,4,3,8,1870,1530,1955,2015,98177
15688,20150414,889000,4.0,3.5,4070,10976,2.0,0,0,3,10,4070,0,2004,0,98075
15689,20150415,305000,3.0,2.25,1630,10962,1.0,0,0,4,8,1100,530,1977,0,98030
15690,20141030,407000,2.0,2.5,1700,6635,2.0,0,0,4,8,1700,0,1976,0,98052
15691,20140603,613000,5.0,2.5,2070,12000,1.0,0,0,4,7,1340,730,1967,0,98008
15692,20141201,1637500,3.0,3.5,4660,21164,2.0,1,4,3,12,4660,0,1975,1990,98166
15693,20150210,645000,3.0,3.75,2050,6000,2.0,0,0,5,7,1550,500,1910,0,98103
15694,20140618,1160000,4.0,3.5,4680,9700,2.0,0,0,3,10,3360,1320,2005,0,98006
15695,20140929,610000,3.0,2.25,2320,38186,2.0,0,0,3,8,2320,0,1980,0,98053
15696,20150318,450000,3.0,2.5,3800,13071,2.0,0,0,3,10,2730,1070,1994,0,98023
15697,20140728,300000,3.0,2.0,720,7598,1.0,0,0,5,6,720,0,1947,0,98106
15698,20140606,1120000,5.0,2.75,4400,18500,1.0,0,3,5,9,2250,2150,1963,0,98028
15699,20150224,418200,3.0,2.5,2260,74297,2.0,0,0,3,9,2260,0,1992,0,98022
15700,20140828,250000,3.0,2.5,1650,2802,2.0,0,0,3,7,1650,0,2004,0,98055
15701,20140825,619000,3.0,2.5,2560,43608,2.0,0,0,3,9,2560,0,2002,0,98077
15702,20140630,500000,4.0,3.0,3720,15048,3.0,0,0,3,7,3720,0,1979,2014,98059
15703,20141107,465000,4.0,2.5,2590,16437,2.0,0,0,3,8,2590,0,1986,0,98038
15704,20141212,322000,4.0,1.0,1750,68841,1.0,0,0,3,7,1750,0,1942,0,98058
15705,20150128,276900,3.0,2.5,1620,7320,2.0,0,0,3,7,1620,0,1989,0,98038
15706,20150318,660000,3.0,2.25,1700,12615,1.0,0,0,4,7,1300,400,1990,0,98033
15707,20141029,480000,3.0,2.5,2450,28185,2.0,0,0,3,9,2450,0,1990,0,98058
15708,20150408,925000,3.0,1.75,1610,10796,1.0,0,0,3,7,1070,540,1951,0,98004
15709,20140724,825000,3.0,3.0,3730,35900,1.0,0,0,3,9,2960,770,1979,0,98008
15710,20150318,326000,2.0,1.0,1210,7440,1.0,0,0,3,6,780,430,1940,0,98155
15711,20150421,205000,3.0,1.0,1300,9880,1.0,0,0,4,7,1300,0,1959,0,98003
15712,20140724,150000,2.0,1.0,850,54000,1.5,0,0,1,4,850,0,1950,0,98023
15713,20150429,593567,3.0,2.5,1770,3205,2.0,0,0,3,9,1770,0,2005,0,98052
15714,20140814,440000,3.0,2.5,2060,11231,2.0,0,0,3,8,2060,0,1987,0,98072
15715,20140716,751000,3.0,2.5,3090,13316,2.0,0,0,3,10,3090,0,1992,0,98075
15716,20140909,295000,2.0,1.75,1050,6500,1.5,0,2,4,6,1050,0,1925,0,98055
15717,20140904,422500,3.0,2.0,1300,2250,2.0,0,0,3,7,1300,0,1988,0,98103
15718,20141201,480000,3.0,1.0,1160,8800,1.0,0,0,4,7,1160,0,1959,0,98008
15719,20140725,890900,4.0,2.5,3420,6233,2.0,0,0,3,9,3420,0,2006,0,98027
15720,20140529,672500,4.0,2.75,2620,6707,2.0,0,0,3,9,2620,0,2000,0,98075
15721,20141010,605000,4.0,1.5,1880,3500,1.0,0,0,4,7,1080,800,1926,0,98103
15722,20150317,1675000,5.0,3.25,4560,19080,1.0,0,0,5,9,2490,2070,1963,0,98004
15723,20140926,565000,4.0,2.5,2330,7936,2.0,0,0,3,9,2330,0,1987,0,98074
15724,20150506,725000,4.0,1.75,2350,7574,1.0,0,0,3,8,1720,630,1979,0,98027
15725,20140731,640000,3.0,3.0,1560,1466,3.0,0,0,3,8,1560,0,2006,0,98103
15726,20150226,253750,4.0,1.0,1380,7110,1.5,0,0,3,6,1380,0,1939,0,98030
15727,20140714,799950,6.0,2.75,3040,36721,1.0,0,3,4,9,1760,1280,1958,0,98166
15728,20140716,595000,4.0,1.5,1350,8113,1.0,0,0,4,7,1350,0,1959,0,98004
15729,20140929,850000,4.0,2.5,3180,11652,2.0,0,1,3,9,3180,0,1977,0,98040
15730,20141002,366000,3.0,2.5,1790,4065,2.0,0,0,3,8,1790,0,2009,0,98019
15731,20140922,715000,4.0,3.0,1986,6000,2.0,0,2,4,8,1746,240,1922,0,98136
15732,20141211,300000,4.0,2.5,2400,7215,2.0,0,0,3,8,2400,0,1992,0,98023
15733,20140603,960000,4.0,3.0,4590,9150,2.0,0,0,3,10,3490,1100,1981,0,98177
15734,20150401,812000,3.0,2.0,1970,3420,2.0,0,3,5,8,1970,0,1913,0,98103
15735,20140509,234950,3.0,1.0,1360,9948,1.0,0,0,3,6,1360,0,1977,0,98010
15736,20140612,656500,4.0,2.0,2710,4750,1.0,0,0,4,7,1460,1250,1919,0,98115
15737,20140703,255000,2.0,1.5,920,1598,2.0,0,0,3,7,920,0,1995,0,98133
15738,20141204,538000,3.0,2.75,2000,7204,1.0,0,0,5,7,1250,750,1960,0,98006
15739,20140701,260000,3.0,2.25,1920,9680,1.0,0,0,4,7,1300,620,1961,0,98031
15740,20141027,546200,3.0,2.5,2678,6607,2.0,0,0,3,9,2678,0,1998,0,98028
15741,20150419,280500,3.0,1.0,1220,4541,1.0,0,0,3,7,890,330,1952,0,98108
15742,20140811,295000,3.0,1.75,1440,4000,1.0,0,0,4,7,1050,390,1979,0,98106
15743,20141022,700000,4.0,1.75,2420,520,1.5,0,0,3,7,2420,0,1900,0,98112
15744,20141120,560000,3.0,2.0,2090,15790,1.0,0,0,3,9,2090,0,1992,0,98034
15745,20150401,912000,4.0,2.75,4030,10888,2.0,0,0,3,10,4030,0,1997,0,98075
15746,20140508,437000,3.0,1.75,1310,9282,1.0,0,0,4,7,1310,0,1976,0,98052
15747,20150316,447000,3.0,2.5,1800,3074,2.0,0,0,3,7,1800,0,2003,0,98072
15748,20141020,500000,4.0,1.0,1160,20100,1.0,0,0,4,6,820,340,1913,0,98056
15749,20150319,508300,3.0,1.0,1160,5969,1.0,0,0,3,7,880,280,1930,0,98115
15750,20140731,485000,3.0,1.5,1870,7853,1.0,0,0,3,7,1300,570,1962,0,98125
15751,20140507,540000,7.0,5.75,3700,7647,2.0,0,1,3,8,3700,0,1948,1984,98155
15752,20140916,356000,3.0,2.25,2280,8765,2.0,0,0,3,8,2280,0,1977,0,98058
15753,20140825,525000,4.0,2.0,1720,6099,1.0,0,0,4,7,860,860,1949,0,98115
15754,20150324,962800,4.0,2.75,3630,11775,2.0,0,0,3,10,3630,0,1999,0,98074
15755,20141001,315000,4.0,2.5,2040,6300,2.0,0,0,3,8,2040,0,2003,0,98031
15756,20140620,525000,3.0,2.25,1750,1879,3.0,0,0,3,8,1750,0,2001,0,98107
15757,20150430,325000,2.0,2.25,1550,2285,2.0,0,0,3,8,1550,0,2007,0,98106
15758,20150423,965800,4.0,1.75,2500,8725,1.0,0,0,4,8,1500,1000,1966,0,98004
15759,20140709,550000,4.0,1.0,1440,3600,1.5,0,0,4,7,1440,0,1924,0,98116
15760,20141021,182200,4.0,1.0,1130,13927,1.5,0,0,3,6,1130,0,1929,0,98168
15761,20140911,315000,3.0,1.0,1210,8505,1.5,0,0,3,7,1210,0,1958,0,98106
15762,20140825,500000,2.0,1.0,960,5000,1.0,0,0,4,7,960,0,1900,0,98107
15763,20140702,480000,5.0,2.5,2160,7737,2.0,0,0,3,7,2160,0,1998,0,98065
15764,20140520,1690000,3.0,1.75,3400,8965,1.0,0,2,5,9,1820,1580,1957,0,98105
15765,20141118,525000,5.0,3.25,3960,321908,2.0,0,0,4,9,2690,1270,1989,0,98038
15766,20150412,407500,4.0,2.5,1900,9075,2.0,0,0,3,7,1900,0,1988,0,98133
15767,20150309,443000,4.0,3.0,2620,35124,2.0,0,0,3,9,2620,0,1987,0,98092
15768,20140530,1256500,4.0,2.5,3150,13700,2.0,0,0,4,9,3150,0,1966,0,98040
15769,20140830,642000,3.0,1.0,1040,4480,1.0,0,0,3,7,870,170,1924,0,98109
15770,20150109,520000,3.0,1.75,1540,7558,1.0,0,0,3,8,1540,0,1964,0,98052
15771,20140623,750000,3.0,2.0,1820,5000,1.5,0,0,4,8,1720,100,1941,0,98116
15772,20150407,855000,5.0,1.5,1930,4500,1.5,0,0,3,8,1930,0,1929,0,98112
15773,20141002,275000,4.0,1.0,1430,27153,1.5,0,0,4,5,1430,0,1934,0,98065
15774,20140910,265000,5.0,2.75,2920,5250,1.5,0,0,5,7,1800,1120,1911,0,98002
15775,20150410,894400,3.0,2.5,3100,45738,2.0,0,0,3,10,3100,0,1991,0,98053
15776,20150211,546000,2.0,1.0,1200,12856,1.0,0,0,4,6,1200,0,1948,0,98027
15777,20141126,699950,2.0,2.5,2390,7489,1.0,0,0,3,8,2390,0,2007,0,98053
15778,20150414,435000,3.0,2.0,1270,10713,1.0,0,0,4,7,1270,0,1969,0,98034
15779,20150506,259500,4.0,1.5,1300,7200,1.0,0,0,4,7,1300,0,1970,0,98031
15780,20141029,359950,4.0,3.25,2290,4785,2.0,0,0,3,9,2290,0,2007,0,98038
15781,20141215,517000,3.0,1.75,1740,10000,1.0,0,0,3,7,1740,0,1976,2009,98074
15782,20140804,579000,3.0,1.0,1590,5400,1.0,0,1,3,8,1280,310,1948,0,98118
15783,20140905,525000,4.0,2.0,2420,10735,1.5,0,0,3,7,2420,0,1967,0,98052
15784,20150414,320000,4.0,2.5,2130,9653,1.0,0,0,3,7,1500,630,1978,0,98031
15785,20140513,635000,4.0,1.75,1950,13320,1.0,0,0,4,8,1370,580,1969,0,98007
15786,20140916,400000,4.0,2.5,2150,5397,2.0,0,0,3,8,2150,0,1998,0,98058
15787,20141010,455000,3.0,1.75,1270,7700,1.0,0,0,4,7,1270,0,1968,0,98052
15788,20150225,572000,3.0,1.75,1850,22767,1.5,0,4,5,6,1850,0,1908,0,98074
15789,20150413,650000,2.0,1.5,1440,136778,1.0,0,0,4,8,1140,300,1956,0,98072
15790,20150123,162500,3.0,1.5,1390,7417,1.0,0,0,3,7,1390,0,1967,0,98001
15791,20141113,400000,2.0,2.5,1340,1240,2.0,0,0,3,8,1150,190,2008,0,98052
15792,20150318,268300,3.0,1.0,1190,9000,1.0,0,0,3,7,1190,0,1968,0,98028
15793,20140702,989000,6.0,4.5,3830,4800,3.0,0,0,3,9,3050,780,1919,2004,98119
15794,20140627,342000,3.0,1.75,1780,10409,1.0,0,0,3,7,1280,500,1981,0,98058
15795,20150325,315000,4.0,2.5,3130,5999,2.0,0,0,3,7,3130,0,2006,0,98042
15796,20150428,485000,4.0,2.75,1830,8384,1.0,0,0,3,7,1320,510,1979,0,98034
15797,20141204,277500,4.0,2.5,2550,7500,1.0,0,0,3,8,1750,800,1976,0,98023
15798,20150312,1295000,4.0,3.5,3790,90169,2.0,0,0,3,11,3790,0,1998,0,98053
15799,20140806,385000,4.0,1.75,1800,10890,1.5,0,0,4,6,1800,0,1912,0,98027
15800,20141117,426000,2.0,1.0,1630,7680,1.0,0,0,3,7,830,800,1947,0,98125
15801,20140617,310000,4.0,2.0,1870,6000,1.5,0,0,3,7,1870,0,1956,0,98125
15802,20150126,449000,4.0,2.0,1870,6000,1.5,0,0,3,7,1870,0,1956,0,98125
15803,20141219,375000,2.0,1.0,980,3915,1.0,0,0,4,7,980,0,1919,0,98118
15804,20150330,1187500,3.0,2.25,2860,10625,1.0,0,4,3,10,1920,940,1976,0,98115
15805,20150414,468000,3.0,2.25,1470,5597,2.0,0,0,3,7,1470,0,1985,0,98029
15806,20150403,336000,1.0,1.0,1160,5000,2.0,0,0,3,7,1160,0,2000,0,98144
15807,20140610,392000,4.0,2.75,1940,6555,2.0,0,0,3,8,1940,0,1990,0,98038
15808,20140807,412500,4.0,2.25,1630,7969,1.0,0,0,3,7,1100,530,1977,0,98034
15809,20150325,545000,4.0,2.5,2755,11612,2.0,0,0,3,8,2755,0,2001,0,98019
15810,20141220,133000,5.0,2.0,1430,5600,1.5,0,0,3,6,1430,0,1947,0,98118
15811,20150514,440000,5.0,2.0,1430,5600,1.5,0,0,3,6,1430,0,1947,0,98118
15812,20141205,294450,4.0,2.25,1400,7341,1.0,0,0,3,7,1300,100,1961,0,98155
15813,20140826,335000,4.0,2.5,2520,7205,2.0,0,0,3,8,2520,0,1987,0,98003
15814,20140908,362000,3.0,1.0,1290,10125,1.0,0,0,4,7,1290,0,1956,0,98028
15815,20141028,322000,3.0,1.75,1400,18002,1.0,0,0,3,6,1400,0,1977,0,98019
15816,20150317,230500,2.0,1.0,740,8853,1.0,0,0,3,6,740,0,1943,0,98166
15817,20150305,380000,4.0,2.0,1710,9996,1.0,0,0,3,7,1710,0,1950,0,98108
15818,20140611,292000,4.0,2.75,2414,7693,2.0,0,0,3,8,2414,0,2006,0,98002
15819,20140812,172500,3.0,1.0,1040,7500,1.0,0,0,4,6,1040,0,1954,0,98198
15820,20140724,784000,4.0,2.75,3540,7091,1.5,0,1,4,8,1970,1570,1947,0,98199
15821,20141002,525000,4.0,2.75,2530,11549,1.0,0,0,3,7,1700,830,1942,0,98033
15822,20140704,600000,3.0,2.5,2320,7609,2.0,0,0,3,8,2320,0,2003,0,98027
15823,20141027,435000,3.0,2.5,2530,16102,2.0,0,0,3,9,2530,0,1989,0,98038
15824,20150205,359900,5.0,2.75,2790,7600,1.5,0,0,4,7,2790,0,1965,0,98056
15825,20141211,700000,4.0,1.75,1950,7139,1.0,1,4,3,7,1150,800,1957,0,98178
15826,20150312,280000,3.0,2.0,1020,889,2.0,0,0,3,7,720,300,2009,0,98126
15827,20141002,655000,4.0,2.5,3110,24466,2.0,0,0,3,9,3110,0,1997,0,98059
15828,20150512,2480000,4.0,5.0,5310,16909,1.0,0,4,3,12,3090,2220,1992,0,98006
15829,20150224,499950,3.0,2.5,2580,23925,2.0,0,0,3,9,2580,0,2001,0,98023
15830,20140805,540000,3.0,2.5,1380,1021,2.0,0,0,3,8,1160,220,2008,0,98122
15831,20150306,970000,4.0,2.75,3980,9209,2.0,0,0,3,11,3980,0,2002,0,98074
15832,20140813,330000,4.0,2.5,2080,7000,1.0,0,0,4,8,1400,680,1989,0,98058
15833,20140703,474000,3.0,1.75,1530,8000,2.0,0,0,3,7,1530,0,1978,0,98052
15834,20150317,670000,4.0,1.75,1930,9310,1.0,0,0,4,9,1930,0,1968,0,98008
15835,20140512,1300000,4.0,3.25,2330,9687,2.0,0,3,3,9,2330,0,1918,0,98112
15836,20140730,1160000,4.0,2.5,3860,10361,2.0,0,2,4,10,2940,920,1985,0,98006
15837,20150112,440000,4.0,2.5,2880,8061,2.0,0,0,3,9,2880,0,1988,0,98058
15838,20140728,411000,2.0,2.5,1590,2088,2.0,0,0,3,9,1590,0,1997,0,98033
15839,20140725,500000,3.0,1.5,2150,4000,1.5,0,0,3,7,1470,680,1928,0,98144
15840,20141218,1335000,4.0,1.75,2300,13342,1.5,1,4,3,7,2300,0,1934,1958,98125
15841,20141215,696000,6.0,3.25,2900,6400,2.0,0,0,4,8,2300,600,1977,0,98199
15842,20140506,465000,3.0,2.25,1970,11088,1.0,0,0,4,8,1180,790,1967,0,98155
15843,20140616,518000,4.0,2.5,1740,7500,1.0,0,0,4,7,1220,520,1976,0,98052
15844,20140509,251000,3.0,1.75,1220,7250,1.0,0,0,3,7,1220,0,1962,0,98045
15845,20150430,255000,3.0,2.0,1290,13282,1.0,0,0,3,7,1290,0,1978,0,98030
15846,20140820,319000,2.0,1.0,780,8271,1.0,0,0,4,6,780,0,1924,0,98115
15847,20140929,719000,4.0,2.75,2210,3400,1.5,0,0,5,7,1470,740,1926,0,98115
15848,20140714,1520000,5.0,3.5,5930,13288,2.0,0,2,3,11,3920,2010,1996,0,98027
15849,20150109,322000,4.0,2.5,1950,4553,2.0,0,0,3,7,1950,0,2000,0,98056
15850,20150305,205000,4.0,1.0,1340,7920,1.0,0,0,4,7,1340,0,1970,0,98001
15851,20150113,229000,3.0,1.0,1590,6240,1.0,0,0,3,7,1060,530,1956,0,98146
15852,20141030,395000,3.0,2.25,1780,9672,1.0,0,0,3,8,1350,430,1960,0,98133
15853,20150326,183000,2.0,1.0,760,7272,1.0,0,0,4,7,760,0,1980,0,98003
15854,20140905,583500,3.0,1.75,1720,7800,1.0,0,0,4,7,1170,550,1978,0,98052
15855,20150213,312000,3.0,2.5,2070,25710,1.0,0,0,5,6,2070,0,1917,0,98022
15856,20140909,539000,3.0,1.75,1790,9860,1.0,0,0,4,7,1410,380,1978,0,98052
15857,20150320,409000,4.0,2.75,3230,12651,2.0,0,0,4,8,3230,0,2002,0,98001
15858,20140528,510250,3.0,1.75,1400,4000,1.0,0,0,3,7,870,530,1951,0,98117
15859,20141202,535000,2.0,2.0,1370,3827,1.0,0,0,3,7,1020,350,1952,0,98199
15860,20140924,280000,3.0,2.5,1600,7936,2.0,0,0,3,7,1600,0,1996,0,98038
15861,20150409,286000,3.0,1.0,950,8400,1.0,0,0,3,7,950,0,1958,0,98056
15862,20150325,710000,3.0,2.75,2210,7660,1.0,0,1,4,7,1460,750,1968,0,98116
15863,20140709,395000,2.0,1.0,930,6380,1.0,0,0,4,7,930,0,1940,0,98115
15864,20140908,237500,2.0,1.0,810,8494,1.0,0,0,3,6,810,0,1949,0,98155
15865,20150121,464000,3.0,2.0,1630,6550,1.0,0,0,5,7,850,780,1912,0,98126
15866,20141021,495000,3.0,1.75,1770,10080,1.0,0,0,3,8,1770,0,1968,0,98125
15867,20150217,257500,1.0,1.0,710,6060,1.0,0,0,4,6,710,0,1916,0,98118
15868,20150116,570000,4.0,3.5,3990,23544,1.0,0,2,3,10,2300,1690,1999,0,98023
15869,20141111,362000,3.0,2.5,2310,7485,2.0,0,0,3,8,2310,0,1986,0,98058
15870,20140625,640000,33.0,1.75,1620,6000,1.0,0,0,5,7,1040,580,1947,0,98103
15871,20140526,172500,3.0,1.0,1140,8800,1.0,0,0,3,7,1140,0,1972,0,98001
15872,20150120,596000,2.0,1.0,1040,4880,1.0,0,0,3,7,1040,0,1910,1975,98115
15873,20150430,840000,4.0,2.5,2170,9796,1.0,0,0,4,8,1650,520,1980,0,98006
15874,20141113,1600000,3.0,2.25,3370,23065,1.0,1,4,3,10,1920,1450,1980,0,98028
15875,20140912,435000,2.0,1.5,901,1245,3.0,0,0,3,7,901,0,2001,0,98115
15876,20140910,251000,2.0,1.0,840,7870,1.0,0,0,3,6,840,0,1949,0,98155
15877,20141106,282500,4.0,1.0,1650,9750,1.0,0,0,4,7,1650,0,1964,0,98059
15878,20141017,265000,3.0,2.25,1380,7226,1.0,0,0,4,7,1140,240,1987,0,98042
15879,20141217,330000,3.0,1.0,910,10240,1.0,0,0,4,6,910,0,1969,0,98053
15880,20140617,435000,2.0,1.0,1230,3800,1.0,0,0,3,7,1230,0,1928,0,98115
15881,20141201,827235,3.0,1.75,1740,8560,1.0,0,0,3,8,1500,240,1948,0,98199
15882,20140530,249950,4.0,1.0,1290,5000,1.5,0,0,3,7,1290,0,1957,0,98146
15883,20150324,400000,3.0,2.5,1950,18533,2.0,0,0,3,8,1950,0,1988,0,98024
15884,20141021,300499,4.0,2.5,2150,7944,2.0,0,0,3,8,2150,0,1990,0,98092
15885,20150417,449000,4.0,2.0,1560,5220,1.0,0,0,3,7,1560,0,1959,0,98115
15886,20141017,500000,2.0,1.0,1120,3220,1.0,0,0,4,7,1120,0,1923,0,98103
15887,20140930,865000,3.0,1.5,1790,7526,1.0,0,0,3,7,1790,0,1953,2014,98004
15888,20140616,899950,4.0,3.5,3290,5414,2.0,0,1,3,9,2360,930,2006,0,98034
15889,20140828,370000,4.0,1.0,1540,9541,1.5,0,0,4,7,1540,0,1961,0,98034
